"x"
7204905.62811107
8928885.78031001
5575730.09678753
17101830.9882457
5113826.67646143
4898641.3949119
5054980.31707888
5475734.29868994
5802232.72166487
3980617.59853257
4849998.67656329
7008932.01351614
5728803.00054489
4294393.97452446
3957883.92229804
5269976.77084153
1977506.31347521
6123706.02910481
5210642.30582447
3818321.07611756
6003535.81961934
4931524.13311554
5543753.34893228
5080589.49345042
6813429.76100989
4549810.15106611
11410159.2476258
14823394.9104013
6358140.12847984
14612164.8285017
6087764.44132225
4303055.45286887
4252929.3969798
4785847.08673279
9824520.65226611
4405441.72661794
3517465.51923968
4759376.64729921
6703868.13780244
16856130.2529384
3574071.85288199
5879195.36792436
6518768.11188301
14847281.323186
4916522.36313629
7271271.38768477
18163254.543042
5577364.8608644
14336891.1372884
2784731.60487556
10216266.7260059
11161208.5633917
2615469.31345208
14174214.0479527
13156490.300555
11064913.9761514
4647205.4546448
4685695.6249071
7085625.31672759
4476990.05852087
13104539.6864308
4531761.53810822
5026678.65041435
3429486.94963071
11218378.0373373
5167325.52200158
11670567.5507778
4592948.01716723
6520637.84976638
3748288.82518723
12152421.8871487
5633680.64009812
6263638.30376552
5186452.5215737
896076.732829898
5155328.02450213
19318465.0386958
5559399.45505595
15432450.7047594
5170140.55535974
5874421.10019777
4027993.07400318
4339252.53132856
4588942.51293303
5195179.56432648
9714577.72229871
4472843.18682386
966205.037682044
6352965.67579225
3909848.17205669
11614696.2213432
7294926.65538541
16297980.1243406
11208179.4292846
12638158.3097265
5631378.51909334
3055638.42834576
11373894.2799639
4565365.48433201
17382552.4473774
19306157.6640121
2854021.96382914
5694925.22327194
13243887.8426483
13593510.0858233
5320662.50926916
7783085.68448781
5033980.72414399
12774011.0842589
4972022.37094153
6100149.70171424
6649172.21204372
6163458.79589763
3904069.02990332
4767717.2866383
4768722.95645593
5450606.83682754
5893106.1032647
3853110.75926417
3370233.85592749
11477825.7498284
3089408.70393668
5242824.27176529
3694960.14235873
3531835.68658024
4827259.61983408
4381285.74616126
6446593.19801895
6241291.22264561
5557569.0157001
11024808.810511
5589815.66070381
4355858.87172526
6704347.31580714
2125997.1663882
11101727.7075992
9396069.05131957
4554450.1505277
715311.672351547
4320330.92636693
5458371.05733764
13619364.8274621
3234479.38914933
5729290.21501322
7092215.48902606
5851940.94981216
19756492.6229614
6123726.21085218
2916990.6398438
12805013.4004658
6980258.27814108
15671871.1744227
3371853.32755101
261896.939985771
4949398.22912478
6149569.89930559
10418688.003028
10265477.6757478
3865529.20217779
5639012.40609371
5015178.64423044
6271857.71354357
9438053.87411216
4928391.80532821
5919014.94261257
11718966.6838739
5597890.91518255
16553585.0605037
13991097.3650732
5108841.01425874
3817188.10427218
5013374.08802787
21726635.4536969
5322520.96944433
13045372.0261682
14787251.2659428
9655558.27674965
4846539.79099998
12605808.0783922
4262460.22144749
10689027.5676243
4819645.00926668
12568615.5836645
21444908.372327
5003766.4412757
10603202.7913242
9630495.69079559
6160131.89360684
13925709.8790278
1212391.80060612
11257854.6996576
5508234.51558641
4681472.13249642
4122055.78730623
3711821.99727158
6860325.07380199
3842908.14278815
3861208.6816863
12179369.1562179
4599834.37432128
11382321.6505237
6409455.37350796
4352380.34223462
6375034.92577975
11676686.0504916
10750955.0228252
17621861.9232752
13656353.7780673
4921691.69698265
4917290.68185048
5753636.53777285
13858055.5644026
3000142.04182646
3958358.15437932
4375467.30873347
5057797.43352693
7247898.24289006
1225580.88717814
5118677.77902223
3933703.61143315
21815919.2371
6408956.17612508
15522596.2199849
10468914.819485
13339535.0117696
2576992.63301624
4599987.23627129
5432391.5902837
3822268.34487863
3390818.5058747
10504154.97243
4661067.073094
5825909.91572235
11294936.9085682
6389988.83254071
4395597.63153728
5643537.87502204
10649733.6696787
14889846.1166345
11381581.9886339
11157317.0452298
13371998.2485579
13955460.3081989
13058004.4441883
8930497.45102475
11701974.1627216
4650516.76032628
10757406.2480106
5691210.08164497
5140827.48335079
3015633.3190318
4281648.01564775
5881927.18785956
4609558.91691084
8952758.07925031
6131739.00821264
14544886.0762258
6037459.64043098
18120245.2272448
4755603.04263829
7263015.97857412
1262001.16999152
11428864.1605929
6459034.38217058
4346593.6972088
18950676.940979
4315816.17788986
4816111.49878431
10286224.3716375
5707391.82404253
13721186.6777208
2432638.780883
4720277.86943812
14085668.5564938
1493642.89300271
3710537.52106667
4021636.36843467
4456424.85063429
5039086.10320016
18023784.1606422
4419544.71732946
16896142.4632586
4857446.89796739
2257524.41201777
10817674.482519
3882449.89378254
1793607.16900183
10427030.6381262
1522297.75586073
7509323.24661925
11917671.6659807
4520994.67376274
10333476.408668
4576028.69110448
4701832.80236013
16121638.388756
4018895.99558165
5741461.06866494
72869.4734697809
2887811.69268798
3674733.47811339
11168231.2369548
3689005.40303538
16008281.5966084
10581964.4596268
3937493.49755657
5007138.92054606
3602440.58542712
11025624.2466134
4694255.37295784
3806030.41478671
6199526.20797072
1299337.11656759
2736565.66379937
4712667.34231675
13039537.6244135
3155087.27349313
17852442.2556545
4615024.72304551
4822753.22363803
2543164.3484003
14923925.8497207
11370065.1019598
14718761.4876342
9526677.99431072
5143872.640885
5350019.75460903
6755218.95557786
13770219.8235643
8285400.68761102
12305915.9643462
5773772.15977769
12507233.1622978
3914241.26114419
12451696.3878758
1935382.51982238
8476786.50453173
11983508.9660475
7847266.14665427
5539747.14488369
11612327.0764019
1093744.91403576
3708090.47207762
12890093.6481047
24847443.7979038
3821372.49498755
4697584.32580316
14083571.818727
14589362.9625786
5567975.55575564
5159114.65881102
3737588.66193937
10774576.971628
3104590.15606676
12018321.9222733
8343933.57505302
23420402.8270083
3824973.25004719
3414129.57912541
5561277.22685824
5466471.54683013
4767893.77690168
17388285.4184389
4783624.15901867
4194401.17858605
14068048.2027702
8284088.75574293
3001871.60262415
13400074.442045
5883017.13385857
6337054.07410631
5656147.96998644
4854649.10898724
5343711.94605562
59882.2222056626
4222739.809412
5572212.61852989
4103635.65042538
3940730.78030422
3981802.53661004
3742342.85715366
12678915.0959636
3507502.19230945
4653529.78109733
13806300.1328482
4091993.95749962
2985483.00862897
4400145.66941457
3981777.37779821
4116618.28642937
11966873.4895311
4413192.12267518
17604714.2649594
5336373.83169276
4140685.09338833
3806801.80949465
3978995.51533287
1514817.86668782
170.320482071664
4683885.43781422
5787648.57067313
6135307.52320998
5151151.10824561
6495819.07778551
13991140.3310701
3546611.08594167
5986363.01194765
3856688.73611332
4006265.60605705
15610524.6237158
9510144.77289756
1518901.24674013
16463927.0466117
1812417.87847146
3962118.26386914
101664.359410389
4123756.87853748
2259456.78494566
14120321.0233979
13175804.6554166
12711823.8347832
11511804.1704244
13218199.4252195
18553429.6813923
5081017.76690351
12608143.7693175
5428066.42748785
13552017.6943059
16548232.3089575
11802962.7439551
4995782.14243709
5142241.77383708
3946758.74487567
4581825.4806926
5671404.02020496
4713365.75417863
4472385.38889678
6727127.08187163
5560429.29472537
4325833.67734177
10796829.8171799
3870050.01626963
16530374.1867311
16622794.7233386
14919488.2867706
3149824.67008813
14723429.161276
11161300.6523473
2086871.11345207
3797765.74279014
11071724.2323249
4494212.68236125
1955312.11062657
4027161.17738658
9998210.62753773
4058143.89446498
11650425.6568264
6078166.63906036
4013093.47152822
5503793.76405417
17879891.9058906
13085427.9482102
4651410.57395618
3834898.18938077
12047601.9230727
6872083.67453809
4717120.46733421
3878471.59325665
6738138.05442854
5172120.50102704
2331298.72976616
12316566.4516049
4397675.98684488
4080683.87991019
5453369.96644247
5374844.16648869
12585123.9578678
13566760.9845111
3819392.29540502
3770354.64812475
6044019.76754145
1383551.74324871
2005039.64943171
13761962.8508286
10720854.7901017
3755049.35245398
5176106.58876736
7226749.01185331
3703387.77317226
11041729.4207443
11173801.62395
13945065.2838239
5392935.49029311
144244.319907656
3650627.23572722
4311754.43421828
5476540.28960056
14549837.5411532
5515666.51955025
4728331.65934329
8915822.19884958
13727750.1189395
10728875.048458
5305805.9867945
4556604.19857404
6786507.48323521
4605102.92979983
4839458.85844142
11341351.2091631
4411921.72041958
4148575.18785801
5141319.74292829
4019735.90392758
2308229.29909929
4944641.34175408
16159710.0974142
5153269.08433118
4652377.3506367
23497222.6304381
4620999.22392843
4263104.88479306
11563704.0991967
2783345.73595683
5598071.0789654
20358880.8050845
3824595.87477075
3500823.21825508
14042677.0306221
16079049.0598317
11658586.5588404
4679193.25764618
4037822.03670507
3026705.01996314
9294633.84281582
1267607.60638541
1496174.86862036
4144359.64167508
4230060.7535156
5208215.29987041
6707457.52459345
10909944.2627152
4097451.6263334
5121760.6581009
5233091.49726949
1772419.36362497
3321583.00587178
16690264.390973
13417359.8879455
6627951.74341582
9438105.13212662
12302676.9646898
14353715.955802
13058579.1086781
4160554.72185099
1119317.67447488
4374891.91337869
13805735.2582518
4090652.55582639
3938126.67807356
4680210.37426341
3685477.20788667
5316138.73234882
15542519.1085003
3733621.93426383
15399292.3805149
4354050.40034708
5315179.29870963
13945652.9991722
10523724.2173524
14336247.9070304
11947808.3616244
1925135.93072525
4532269.89679579
15698921.0378136
16765373.0379176
18194503.1897276
4037935.12296665
3435192.18738916
14581671.7824575
9737682.44165508
12761397.6730384
12095144.9834189
10414484.3526859
388523.162397435
7912663.86012442
1534480.60724793
3698678.75646757
4708404.20069139
7770613.84206513
18437381.0028192
4483909.50182692
5268025.47229152
2197746.29581182
2139972.73004036
12587239.6159655
6290176.74452997
210596.321569455
4400028.88704197
4377667.75816077
4877472.66650856
13418331.279762
5324993.85928804
5017747.65292171
4475473.96093294
2572739.41693817
10521763.8772765
9527309.91612642
4924293.16133473
8627101.65382716
10462323.2018275
9928277.16501786
235947.178907476
2531646.05794728
3802674.06184536
291638.500433084
3192366.03396885
10479379.8722409
4141478.35277268
2905412.35110551
4212578.7869592
5103862.51762199
4959852.39477261
8179973.92613583
4999711.11316695
8021245.84390763
12996653.0357134
4132077.48065134
6457972.51446676
4032523.65588987
4243227.71985364
5151168.52114452
2682468.72606745
5577588.43929482
3641961.77720466
13943251.2143763
3406153.38021221
11864041.9747172
22280215.1191139
3881704.54548329
3541186.12156852
4810193.42359022
2181236.31741078
3470471.97189472
5721376.35293467
12076207.0089433
5071468.13229362
4716197.29043185
5486772.24318643
6282199.55282168
11044855.6627145
5459074.44326581
4654537.0020729
3098002.84771395
17581788.8229807
4522710.03982089
4696878.079701
11504003.7300399
4115523.46972213
12663816.8614787
4264933.75847533
2809463.55451658
3518396.02179765
6724841.44881355
4891012.71107191
3644256.79610753
7973673.73062393
3093948.7837019
4131742.78797823
1844695.49205485
1305162.1279947
3418377.81167089
2397854.63114181
5409621.69553532
3619140.92349277
12125746.3175932
14520777.955321
5050475.45437629
4522186.18901107
5615550.08591266
4829697.40169119
4637041.30666826
6159028.61408733
4453085.67034626
17640402.2626841
4842766.609227
11667261.6709621
7552930.27057147
9918010.84107235
3822145.33373009
3616712.23217763
1996344.67370069
14471569.335388
11108852.9853512
1131035.1711184
4138660.33516531
10092700.3987708
18566893.6246362
11143362.9705473
5619986.40477914
11013500.817828
11377824.1694643
2686672.10166487
11484504.1490527
3553688.60302509
4140318.05162489
495326.946028155
17834701.0874306
7053280.65450882
7367065.84500604
6127467.46017241
5849536.36380606
17048382.8509153
5506957.81371531
11529807.9575766
5321736.64561124
18832379.6501323
3029725.9367064
11116426.6692829
10653540.7369857
2139839.4382656
4004978.31914792
4419172.83445475
5499871.68028654
4805703.86382892
3434788.16786071
4037520.12064206
12570681.5562298
4407746.37487653
4096001.50026789
4876315.2813394
10075084.6489672
5199777.68626138
5062560.27869085
7905095.59618859
3894658.83039512
5918802.46340012
4767283.52634385
3916904.29041345
4049049.56916745
13900833.19867
10439175.3720506
4383662.36184613
10858731.9129692
4573781.2246728
9258967.4871502
439719.022784615
11387379.6127147
11780347.6670641
4413004.94620866
11859497.0147514
4101569.55557453
11703094.5974771
575929.071441733
2793510.11474104
4045144.9288448
5051890.20660393
3753169.73684612
6566826.6978287
5124722.35020767
4242164.83604455
4634486.88862172
4779151.96408724
3137118.74923595
5488608.09833252
10067045.2925312
10221406.5960813
9277153.20417753
6733672.95983867
4222408.32602662
5409833.89580554
5424289.84287424
3340263.36400584
4263332.02763522
14685880.9395618
4403879.58389868
7921673.64242183
12084521.7864727
4539761.51621348
5431957.65231406
4662630.63978148
5132946.34098969
2548648.8487236
14801135.4935843
5824935.97466008
1188005.88116331
6308986.94794411
5392070.36639802
3585376.42381836
8599068.34845275
3440115.74862583
288920.816565551
3997939.06804644
3916670.64941769
3420845.25698139
3217714.8745992
2632370.33205685
3921594.06203566
4498294.41592687
2520857.7742879
4297190.17955167
4554286.94954722
4134135.63644832
1125377.67662877
5043137.81156456
3553759.08688755
5816239.16510284
11412752.3561481
11574330.2519029
4346525.94834298
984137.936713775
3727558.55177483
4999151.84420997
7959621.12003827
5524871.64331122
6615267.09341144
2663263.37008173
3520775.5410323
18741361.9598747
5591953.34939972
2411584.8144609
4618509.18877645
6209222.72973695
4929804.91836605
3810409.78453399
4057385.98995737
4355773.38607609
10688392.4022622
97275.7967610836
11173764.1433694
3073905.44578844
1847941.68148596
1552934.36187434
5045616.79290555
2456534.75488976
4412629.57138816
4185138.58848674
3069628.36248068
4155829.47301672
4745915.63952896
3689725.04779526
12893718.425624
6367704.5545205
3211818.41941541
7287874.84294754
4096678.73279513
3005714.6211827
3021642.19432885
4576099.88637898
8155326.1400137
3178866.08760877
19970980.386083
12737746.1674989
4214180.55992753
4852641.66221282
11309624.5779516
4939464.64293011
3420623.69033138
5673707.84673279
5450573.96246132
5889862.71555484
17822512.7243435
3976033.35732857
4428190.07961774
5642088.88864667
15090621.4746404
5527653.77507123
5746493.09654586
5509688.21182828
772241.270263258
7176809.69971204
5277195.9458548
3672673.24991888
5996242.64600636
6278892.8295485
9408533.41940201
7638448.22714655
5890544.0962236
9778516.09490987
11550845.3819011
3996865.27533986
11808060.253221
5658323.65820986
6238364.66802398
5156349.34475492
4595578.31306119
11618310.8103861
4953619.17520516
4168624.32440002
9708605.15653604
3898541.68435158
3204349.61970386
13176269.5548142
12013187.6773585
3837466.11838133
3241426.34755067
2314216.88706131
4633864.2501099
3404229.12857475
2616456.15008342
4444249.21278185
3446699.37557595
2459997.8547767
7153758.05389702
14668574.5661656
3972293.42177738
11935668.0963533
4962411.53522996
5062796.9457116
8373981.23273747
4431962.75389821
14459935.1443826
5832285.30613136
10888257.5858189
5122989.60722618
6209419.34225907
11607680.400327
15842396.488509
17116631.2457126
14027674.6221385
2325753.52619557
2899843.68005651
5691872.16008758
2417766.95557718
3835668.95487176
3086245.05091585
12301583.0700757
12924696.2814583
3276431.42784189
4146124.59320983
16014288.5850806
9441149.59948828
5769257.07683385
5742122.39247135
1922285.47047364
1590655.82948943
6911787.04536138
2945428.68714298
3690896.01523743
3485388.28829069
4769532.47519188
4019057.8466497
3506882.41473551
4969716.23220768
4671590.91022613
4661641.588635
10205955.2431087
4434658.05723817
15185874.0913529
4346502.02530383
8116952.07679874
11074897.3253104
1646727.18542605
3845194.78797361
12299905.6363842
13032675.7397407
12829798.3695889
8306796.89860478
3413817.3675114
1376304.76795711
1223246.57067035
4805966.60450428
10754329.4928338
3985767.54222148
5103568.61727203
5113190.0303676
5612331.19465965
4755843.68474415
4345384.88320407
3938632.82321187
4932930.65853139
4633625.06882855
4008799.97520796
11845748.8198199
6111005.61316505
8529754.11616467
4006463.98536685
4252524.08233229
15723033.8654866
4307902.44456297
5391411.20294095
5549844.33277944
4321912.04974011
3097182.95827325
9483204.12572164
10482981.6656343
8366782.02002598
3192868.91134923
14716861.1420661
11579866.8051935
4288781.82388178
1720471.61312643
6793721.71446766
11464562.5509137
14977259.8925235
18476749.5636113
5607041.08277735
4365303.88599559
3219194.00100868
13721049.5659166
7731662.209706
4128180.69805082
3462709.91962487
3088139.07866725
4692239.20252093
2686924.46477936
10441746.3230077
12944201.0075569
7837959.1878517
2808969.50139159
3679370.4543159
2890221.83866955
4498152.17392444
4289246.70065347
9966831.51659616
5582259.72730978
11567819.4614016
3431888.91538195
3428774.21630189
3072209.57288833
13543030.7774552
6018360.17567427
2198048.48264678
4366442.41896727
6582632.29942864
15617363.5003366
4596086.84890585
5659963.90259625
4400537.27923752
4264948.79971666
6121047.01104808
6771728.47517771
2943532.23099137
10720809.3160015
4002034.08040425
11933844.1065675
2331842.29478608
993641.030485732
10607683.2334407
4517365.52647955
3359967.67103478
6863528.11857339
7193880.94411482
11044027.8059843
9409954.33992105
11838161.0038063
4465504.63630555
16443091.0744465
8798415.54865668
12721109.7276598
5132186.74298189
13615163.1488599
10890443.9720403
6122205.54125999
4236831.99883122
4777826.66031569
3957429.49962896
1912503.29273959
3711903.24189433
4148936.95544946
9798498.2544652
12018100.417661
3751896.76494245
97091.1987410788
5890378.35325905
20152398.6488551
2677628.74680539
5326421.17061155
9648985.67373253
9611404.01206686
5283151.41708869
3255554.46983712
3989841.41760912
3177402.25843311
1959006.44129691
4761859.89059665
5190891.88724359
12210286.6123365
5171708.46255902
8402458.021977
4396922.05710438
16810168.6058459
471930.538259124
31880.0701930702
12224268.9639437
5460642.52017181
5225536.42547263
3294720.27761634
4190578.17349307
3781439.58092808
4948139.56821153
4817240.23709519
5496711.45631976
12934942.9150457
328461.020366488
9503064.96878821
4478671.85546055
3234365.91536914
2962946.1799486
3210879.53366545
18817146.2889879
5843614.43344561
11293143.6482465
18115498.900129
6648725.80313068
83465.3449041037
5750423.81780424
4375413.26626766
7369703.96099148
4564155.76035038
1578569.16925136
3676971.39062559
15619390.263097
3514749.23480392
15660592.788775
2923748.09402861
7660459.3021457
10733807.7847109
5206436.74795368
5226996.93065874
6742682.4327198
4338611.09614923
4802021.76732729
3289872.96097912
4652180.27205628
4269407.62336915
4507785.64345675
6997544.5221142
7727466.48172776
9249853.25680609
4521963.4925323
3117868.66270443
17472357.8648437
4016529.91361047
5013408.45941251
3794697.18509028
12747690.5771159
3568115.51309828
4935294.8983456
10504951.7317174
5708281.69108164
3461918.43183694
5053221.93561049
2644947.86102563
3628690.47037826
15994807.4808577
4301577.31013576
194513.112902051
4500220.36250347
4739367.35750113
4367739.7099527
1094625.78106059
3329967.99842222
4907650.71646662
2860512.37594317
10583378.6984196
12188546.6071661
5565361.92027236
10924854.7795957
9428925.4051188
9034593.03701296
4751995.32724173
14202185.4771235
3785775.96532681
9701468.25319753
4293850.62736618
13898525.2180559
5512016.05429422
4973298.67051076
2749491.8303142
2687938.47550456
8849626.0776533
3914205.09244529
4646751.55844701
4659986.0473179
3943808.50725551
3846652.83788559
3957192.01344882
2010868.15085839
12981674.3613227
9804208.07726081
17410245.2911095
4318471.43296462
5457824.38197209
3883567.97716622
4672910.56486877
1999421.34251391
4460532.02056262
4817806.99400893
10633826.4117027
7948096.91410677
4836822.17127777
15557480.2795941
4472325.65069127
4749616.5859153
4126990.57701919
10271418.5672188
10057154.1194353
8574112.00312937
8272531.99399052
11596444.3855244
7794290.12008198
2894629.86430455
1908790.00182526
11652996.2912728
5951432.43628951
3550178.08103003
3399781.63031074
5809371.99528492
5766089.05038066
10077685.7931594
12115391.961681
8386063.17696965
2953522.81432097
14428723.7274124
193116.555863541
4791711.12347076
4703561.23415004
3712448.36781159
4005304.39894488
4072708.83610255
1078.5387531067
16128554.9325171
5544657.83313912
3320746.04704071
4794632.18146158
4689326.54322642
3929193.18862856
6090025.49321237
3422319.81574794
5557741.00698799
5325392.97163885
4847985.00482559
3210140.45520229
3653715.19861497
3886681.37242219
10551651.7316008
5086877.74254054
10938256.765125
11967016.1913436
5715183.74206914
3347030.2317889
3502599.35223593
2468147.66302394
3304292.20433191
5127639.39201448
7574422.54072525
285504.14211334
3465137.09119368
4999924.97411992
3168489.03246581
2032756.77573309
1970030.74460166
8066578.58902256
5259853.60587035
8395330.46338211
2305611.86313987
10993315.6289521
2857575.8160019
12001273.5634685
3942016.075923
13408718.3696557
3926883.18128776
4546184.26406409
11930176.3937373
10997489.2344315
1448066.6495846
2752747.79265419
4675068.59949501
7115420.19875846
2898123.68951188
5318342.13138331
5882603.7006697
3194774.00815706
3874110.74631562
4301536.43903163
4896747.69183102
4226728.11921418
10758084.6565874
2382773.6346039
14944479.2624062
5963156.94006548
10488468.6391848
3851119.80004914
8155282.9763711
3312179.59601424
11915536.0470374
4842113.38004533
2363190.67546259
3203793.04751676
4667358.31021164
4771941.2468011
4279642.12712121
11768076.7851357
11138742.1853452
3622187.3498208
1693752.60522548
3967492.56050747
3602534.20986911
8437671.43484345
9539076.81279408
16169041.5124533
9513401.81819931
4716712.05190639
4978724.48701674
4675059.7246228
11982488.4552646
5635376.23909038
4768102.30761892
4592459.58344186
4068768.54803768
3824468.02601991
2424890.31449025
6591807.32294548
8321274.98596031
454862.953744833
3195111.21263193
5019631.43410755
3881129.04710048
4042953.35823234
6338849.86675242
4168314.36819559
8528688.27104185
2707902.28120125
3855960.59183174
3822163.18170208
474119.53950848
4629322.03890245
3398711.88738688
12051785.3168528
11390336.5399879
4642020.24843557
14246217.6335682
4599619.03319647
3339237.32905888
814226.887503491
863830.153991296
8504997.50781729
5865243.56175153
3267150.25452709
5408319.15577568
13190173.3588187
3073134.63133188
4234930.69471636
5023101.44594708
12831258.9301343
4582417.72094592
4129438.01693912
4126328.96655511
5205183.1809758
15923902.9619512
10258155.7270052
11031410.9692299
12894131.6270181
4683645.82787988
4320894.86627232
13188600.8026585
9884385.83141035
3010598.55693171
12563068.0010908
10174887.7417737
14332962.7609392
5068478.66112608
11263819.6407622
4720149.26761606
11805781.4559872
16234203.8515509
3708229.02640713
5376458.54516669
10432626.9344481
4704135.44637389
4108406.70335065
8319466.51491017
3939205.61392061
5114310.04343597
3786288.54831906
17251556.6522333
12960578.4825935
5388939.41484044
9236262.12934043
4307094.86882279
707008.219144174
941806.664452167
12562944.0687209
3734676.81143455
3630588.31525191
2865258.4472655
4677418.74745901
13667596.4568031
3071371.82252371
3256409.27674919
4666105.44837359
5621112.01052651
11438260.8752917
13180443.488875
4551358.68199703
3948724.21717818
9725426.85274543
9494237.45060135
4344665.22595963
10951737.9941077
11903669.8052315
5635242.99770119
12365779.2799158
4595772.03069151
4309998.94280871
14102882.5751575
15633713.5064012
4979961.71223856
1618525.67419763
3323850.21240154
5288150.12462241
5243692.974179
5118436.02710447
2008554.21641997
964637.053211563
5405563.38210009
4436920.33070399
4181811.79620303
7363327.28245202
4629435.35081472
9029516.81377479
4739790.58453583
9174821.44558276
4372791.25501654
6804622.22767618
4074739.92090189
4089494.92459226
10135052.4870777
3586882.49992231
4710236.24890768
4714815.67357846
4650925.44509507
13351565.3399611
2509874.30960948
6026340.86192597
3973303.0407826
7654188.11539742
4589472.98126606
5471217.11199301
12009110.5515531
1656810.81729411
3464920.48075125
13914633.6222569
17304149.2191272
4213093.2369133
10921089.887465
5070498.61145297
4923569.19789187
4936413.16349678
9083343.34568089
3108528.26180377
3758346.15655505
3508738.94351551
4107083.78720195
573311.776886804
11420530.3480139
11250784.5007672
3694112.37602832
4183632.65975269
8811195.25335431
7984281.8904951
3662504.72960104
2175020.81652651
9294945.52135892
6953257.25536658
3510794.71319903
9641748.85086191
2571651.16109784
10570685.8782979
4658886.18617051
2566333.15269941
9480467.67353201
8852446.37382301
3850709.63461014
3382576.35898263
13391259.606917
4974179.18662181
5188330.33216846
457048.707073766
3186862.03714233
9094665.94378073
9912167.91612662
12360664.4817929
5086641.86037234
8292798.00113307
4631407.41037178
3058543.42599317
1932990.26821021
4272077.4225799
10711028.9089628
4557921.19317498
5451013.20932135
3778717.09786575
3830178.78807282
5475828.61256523
3792884.35124674
3670060.28444303
12633088.3442145
10306792.3658276
3839842.51743499
5271303.95783835
6396628.58410527
3949857.52875978
7464074.32552353
379854.451291308
3736639.69795543
412204.787833922
3711857.75214481
9602451.10292264
4494793.73702446
4269462.5580097
3039181.44715993
4781470.89325825
9277154.7839959
12400859.7659594
8600333.56584054
2154104.99713478
8679144.56601767
4907388.85307793
2928858.88557628
3560297.98902862
5052717.66232971
3200595.99064793
5905972.0430991
8297487.66825664
2741709.54973358
12464082.015121
1569138.64798829
1287661.04705125
8751347.31663424
2377322.69719569
10198683.0118514
5439120.06996033
3848163.76679281
2136559.85347558
4765401.79217168
5650344.61003458
6402506.78517688
2454363.02601508
8029935.21694701
3541599.41476515
7635012.51108157
8573440.45475747
3116326.7069738
14448754.7405279
3787562.44611099
3479650.13638601
12473203.4885286
10185436.8443526
3900259.39840503
5526560.39055222
5949996.71528456
5021139.27055324
16081226.3432618
4992507.24564924
5319473.7471793
3943251.73763681
6129348.71744803
4287667.60698595
3744427.28600591
15483048.6045221
